,Chapter Name,Chapter Number,Verse Number,Arabic Text
5115,المجادلة,58,12,يا أيها الذين آمنوا إذا ناجيتم الرسول فقدموا بين يدي نجواكم صدقة ۚ ذلك خير لكم وأطهر ۚ فإن لم تجدوا فإن الله غفور رحيم
5116,المجادلة,58,13,أأشفقتم أن تقدموا بين يدي نجواكم صدقات ۚ فإذ لم تفعلوا وتاب الله عليكم فأقيموا الصلاة وآتوا الزكاة وأطيعوا الله ورسوله ۚ والله خبير بما تعملون
5117,المجادلة,58,14,۞ ألم تر إلى الذين تولوا قوما غضب الله عليهم ما هم منكم ولا منهم ويحلفون على الكذب وهم يعلمون
5118,المجادلة,58,15,أعد الله لهم عذابا شديدا ۖ إنهم ساء ما كانوا يعملون
5119,المجادلة,58,16,اتخذوا أيمانهم جنة فصدوا عن سبيل الله فلهم عذاب مهين
5120,المجادلة,58,17,لن تغني عنهم أموالهم ولا أولادهم من الله شيئا ۚ أولئك أصحاب النار ۖ هم فيها خالدون
5121,المجادلة,58,18,يوم يبعثهم الله جميعا فيحلفون له كما يحلفون لكم ۖ ويحسبون أنهم على شيء ۚ ألا إنهم هم الكاذبون
5122,المجادلة,58,19,استحوذ عليهم الشيطان فأنساهم ذكر الله ۚ أولئك حزب الشيطان ۚ ألا إن حزب الشيطان هم الخاسرون
5123,المجادلة,58,20,إن الذين يحادون الله ورسوله أولئك في الأذلين
5124,المجادلة,58,21,كتب الله لأغلبن أنا ورسلي ۚ إن الله قوي عزيز
5125,المجادلة,58,22,لا تجد قوما يؤمنون بالله واليوم الآخر يوادون من حاد الله ورسوله ولو كانوا آباءهم أو أبناءهم أو إخوانهم أو عشيرتهم ۚ أولئك كتب في قلوبهم الإيمان وأيدهم بروح منه ۖ ويدخلهم جنات تجري من تحتها الأنهار خالدين فيها ۚ رضي الله عنهم ورضوا عنه ۚ أولئك حزب الله ۚ ألا إن حزب الله هم المفلحون
5126,الحشر,59,1, سبح لله ما في السماوات وما في الأرض ۖ وهو العزيز الحكيم
5127,الحشر,59,2,هو الذي أخرج الذين كفروا من أهل الكتاب من ديارهم لأول الحشر ۚ ما ظننتم أن يخرجوا ۖ وظنوا أنهم مانعتهم حصونهم من الله فأتاهم الله من حيث لم يحتسبوا ۖ وقذف في قلوبهم الرعب ۚ يخربون بيوتهم بأيديهم وأيدي المؤمنين فاعتبروا يا أولي الأبصار
5128,الحشر,59,3,ولولا أن كتب الله عليهم الجلاء لعذبهم في الدنيا ۖ ولهم في الآخرة عذاب النار
5129,الحشر,59,4,ذلك بأنهم شاقوا الله ورسوله ۖ ومن يشاق الله فإن الله شديد العقاب
5130,الحشر,59,5,ما قطعتم من لينة أو تركتموها قائمة على أصولها فبإذن الله وليخزي الفاسقين
5131,الحشر,59,6,وما أفاء الله على رسوله منهم فما أوجفتم عليه من خيل ولا ركاب ولكن الله يسلط رسله على من يشاء ۚ والله على كل شيء قدير
5132,الحشر,59,7,ما أفاء الله على رسوله من أهل القرى فلله وللرسول ولذي القربى واليتامى والمساكين وابن السبيل كي لا يكون دولة بين الأغنياء منكم ۚ وما آتاكم الرسول فخذوه وما نهاكم عنه فانتهوا ۚ واتقوا الله ۖ إن الله شديد العقاب
5133,الحشر,59,8,للفقراء المهاجرين الذين أخرجوا من ديارهم وأموالهم يبتغون فضلا من الله ورضوانا وينصرون الله ورسوله ۚ أولئك هم الصادقون
5134,الحشر,59,9,والذين تبوءوا الدار والإيمان من قبلهم يحبون من هاجر إليهم ولا يجدون في صدورهم حاجة مما أوتوا ويؤثرون على أنفسهم ولو كان بهم خصاصة ۚ ومن يوق شح نفسه فأولئك هم المفلحون
5135,الحشر,59,10,والذين جاءوا من بعدهم يقولون ربنا اغفر لنا ولإخواننا الذين سبقونا بالإيمان ولا تجعل في قلوبنا غلا للذين آمنوا ربنا إنك رءوف رحيم
5136,الحشر,59,11,۞ ألم تر إلى الذين نافقوا يقولون لإخوانهم الذين كفروا من أهل الكتاب لئن أخرجتم لنخرجن معكم ولا نطيع فيكم أحدا أبدا وإن قوتلتم لننصرنكم والله يشهد إنهم لكاذبون
5137,الحشر,59,12,لئن أخرجوا لا يخرجون معهم ولئن قوتلوا لا ينصرونهم ولئن نصروهم ليولن الأدبار ثم لا ينصرون
5138,الحشر,59,13,لأنتم أشد رهبة في صدورهم من الله ۚ ذلك بأنهم قوم لا يفقهون
5139,الحشر,59,14,لا يقاتلونكم جميعا إلا في قرى محصنة أو من وراء جدر ۚ بأسهم بينهم شديد ۚ تحسبهم جميعا وقلوبهم شتى ۚ ذلك بأنهم قوم لا يعقلون
5140,الحشر,59,15,كمثل الذين من قبلهم قريبا ۖ ذاقوا وبال أمرهم ولهم عذاب أليم
5141,الحشر,59,16,كمثل الشيطان إذ قال للإنسان اكفر فلما كفر قال إني بريء منك إني أخاف الله رب العالمين
5142,الحشر,59,17,فكان عاقبتهما أنهما في النار خالدين فيها ۚ وذلك جزاء الظالمين
5143,الحشر,59,18,يا أيها الذين آمنوا اتقوا الله ولتنظر نفس ما قدمت لغد ۖ واتقوا الله ۚ إن الله خبير بما تعملون
5144,الحشر,59,19,ولا تكونوا كالذين نسوا الله فأنساهم أنفسهم ۚ أولئك هم الفاسقون
5145,الحشر,59,20,لا يستوي أصحاب النار وأصحاب الجنة ۚ أصحاب الجنة هم الفائزون
5146,الحشر,59,21,لو أنزلنا هذا القرآن على جبل لرأيته خاشعا متصدعا من خشية الله ۚ وتلك الأمثال نضربها للناس لعلهم يتفكرون
5147,الحشر,59,22,هو الله الذي لا إله إلا هو ۖ عالم الغيب والشهادة ۖ هو الرحمن الرحيم
5148,الحشر,59,23,هو الله الذي لا إله إلا هو الملك القدوس السلام المؤمن المهيمن العزيز الجبار المتكبر ۚ سبحان الله عما يشركون
5149,الحشر,59,24,هو الله الخالق البارئ المصور ۖ له الأسماء الحسنى ۚ يسبح له ما في السماوات والأرض ۖ وهو العزيز الحكيم
5150,الممتحنة,60,1, يا أيها الذين آمنوا لا تتخذوا عدوي وعدوكم أولياء تلقون إليهم بالمودة وقد كفروا بما جاءكم من الحق يخرجون الرسول وإياكم ۙ أن تؤمنوا بالله ربكم إن كنتم خرجتم جهادا في سبيلي وابتغاء مرضاتي ۚ تسرون إليهم بالمودة وأنا أعلم بما أخفيتم وما أعلنتم ۚ ومن يفعله منكم فقد ضل سواء السبيل
5151,الممتحنة,60,2,إن يثقفوكم يكونوا لكم أعداء ويبسطوا إليكم أيديهم وألسنتهم بالسوء وودوا لو تكفرون
5152,الممتحنة,60,3,لن تنفعكم أرحامكم ولا أولادكم ۚ يوم القيامة يفصل بينكم ۚ والله بما تعملون بصير
5153,الممتحنة,60,4,قد كانت لكم أسوة حسنة في إبراهيم والذين معه إذ قالوا لقومهم إنا برآء منكم ومما تعبدون من دون الله كفرنا بكم وبدا بيننا وبينكم العداوة والبغضاء أبدا حتى تؤمنوا بالله وحده إلا قول إبراهيم لأبيه لأستغفرن لك وما أملك لك من الله من شيء ۖ ربنا عليك توكلنا وإليك أنبنا وإليك المصير
5154,الممتحنة,60,5,ربنا لا تجعلنا فتنة للذين كفروا واغفر لنا ربنا ۖ إنك أنت العزيز الحكيم
5155,الممتحنة,60,6,لقد كان لكم فيهم أسوة حسنة لمن كان يرجو الله واليوم الآخر ۚ ومن يتول فإن الله هو الغني الحميد
5156,الممتحنة,60,7,۞ عسى الله أن يجعل بينكم وبين الذين عاديتم منهم مودة ۚ والله قدير ۚ والله غفور رحيم
5157,الممتحنة,60,8,لا ينهاكم الله عن الذين لم يقاتلوكم في الدين ولم يخرجوكم من دياركم أن تبروهم وتقسطوا إليهم ۚ إن الله يحب المقسطين
5158,الممتحنة,60,9,إنما ينهاكم الله عن الذين قاتلوكم في الدين وأخرجوكم من دياركم وظاهروا على إخراجكم أن تولوهم ۚ ومن يتولهم فأولئك هم الظالمون
5159,الممتحنة,60,10,يا أيها الذين آمنوا إذا جاءكم المؤمنات مهاجرات فامتحنوهن ۖ الله أعلم بإيمانهن ۖ فإن علمتموهن مؤمنات فلا ترجعوهن إلى الكفار ۖ لا هن حل لهم ولا هم يحلون لهن ۖ وآتوهم ما أنفقوا ۚ ولا جناح عليكم أن تنكحوهن إذا آتيتموهن أجورهن ۚ ولا تمسكوا بعصم الكوافر واسألوا ما أنفقتم وليسألوا ما أنفقوا ۚ ذلكم حكم الله ۖ يحكم بينكم ۚ والله عليم حكيم
5160,الممتحنة,60,11,وإن فاتكم شيء من أزواجكم إلى الكفار فعاقبتم فآتوا الذين ذهبت أزواجهم مثل ما أنفقوا ۚ واتقوا الله الذي أنتم به مؤمنون
5161,الممتحنة,60,12,يا أيها النبي إذا جاءك المؤمنات يبايعنك على أن لا يشركن بالله شيئا ولا يسرقن ولا يزنين ولا يقتلن أولادهن ولا يأتين ببهتان يفترينه بين أيديهن وأرجلهن ولا يعصينك في معروف ۙ فبايعهن واستغفر لهن الله ۖ إن الله غفور رحيم
5162,الممتحنة,60,13,يا أيها الذين آمنوا لا تتولوا قوما غضب الله عليهم قد يئسوا من الآخرة كما يئس الكفار من أصحاب القبور
5163,الصف,61,1, سبح لله ما في السماوات وما في الأرض ۖ وهو العزيز الحكيم
5164,الصف,61,2,يا أيها الذين آمنوا لم تقولون ما لا تفعلون
5165,الصف,61,3,كبر مقتا عند الله أن تقولوا ما لا تفعلون
5166,الصف,61,4,إن الله يحب الذين يقاتلون في سبيله صفا كأنهم بنيان مرصوص
5167,الصف,61,5,وإذ قال موسى لقومه يا قوم لم تؤذونني وقد تعلمون أني رسول الله إليكم ۖ فلما زاغوا أزاغ الله قلوبهم ۚ والله لا يهدي القوم الفاسقين
5168,الصف,61,6,وإذ قال عيسى ابن مريم يا بني إسرائيل إني رسول الله إليكم مصدقا لما بين يدي من التوراة ومبشرا برسول يأتي من بعدي اسمه أحمد ۖ فلما جاءهم بالبينات قالوا هذا سحر مبين
5169,الصف,61,7,ومن أظلم ممن افترى على الله الكذب وهو يدعى إلى الإسلام ۚ والله لا يهدي القوم الظالمين
5170,الصف,61,8,يريدون ليطفئوا نور الله بأفواههم والله متم نوره ولو كره الكافرون
5171,الصف,61,9,هو الذي أرسل رسوله بالهدى ودين الحق ليظهره على الدين كله ولو كره المشركون
5172,الصف,61,10,يا أيها الذين آمنوا هل أدلكم على تجارة تنجيكم من عذاب أليم
5173,الصف,61,11,تؤمنون بالله ورسوله وتجاهدون في سبيل الله بأموالكم وأنفسكم ۚ ذلكم خير لكم إن كنتم تعلمون
5174,الصف,61,12,يغفر لكم ذنوبكم ويدخلكم جنات تجري من تحتها الأنهار ومساكن طيبة في جنات عدن ۚ ذلك الفوز العظيم
5175,الصف,61,13,وأخرى تحبونها ۖ نصر من الله وفتح قريب ۗ وبشر المؤمنين
5176,الصف,61,14,يا أيها الذين آمنوا كونوا أنصار الله كما قال عيسى ابن مريم للحواريين من أنصاري إلى الله ۖ قال الحواريون نحن أنصار الله ۖ فآمنت طائفة من بني إسرائيل وكفرت طائفة ۖ فأيدنا الذين آمنوا على عدوهم فأصبحوا ظاهرين
5177,الجمعة,62,1, يسبح لله ما في السماوات وما في الأرض الملك القدوس العزيز الحكيم
5178,الجمعة,62,2,هو الذي بعث في الأميين رسولا منهم يتلو عليهم آياته ويزكيهم ويعلمهم الكتاب والحكمة وإن كانوا من قبل لفي ضلال مبين
5179,الجمعة,62,3,وآخرين منهم لما يلحقوا بهم ۚ وهو العزيز الحكيم
5180,الجمعة,62,4,ذلك فضل الله يؤتيه من يشاء ۚ والله ذو الفضل العظيم
5181,الجمعة,62,5,مثل الذين حملوا التوراة ثم لم يحملوها كمثل الحمار يحمل أسفارا ۚ بئس مثل القوم الذين كذبوا بآيات الله ۚ والله لا يهدي القوم الظالمين
5182,الجمعة,62,6,قل يا أيها الذين هادوا إن زعمتم أنكم أولياء لله من دون الناس فتمنوا الموت إن كنتم صادقين
5183,الجمعة,62,7,ولا يتمنونه أبدا بما قدمت أيديهم ۚ والله عليم بالظالمين
5184,الجمعة,62,8,قل إن الموت الذي تفرون منه فإنه ملاقيكم ۖ ثم تردون إلى عالم الغيب والشهادة فينبئكم بما كنتم تعملون
5185,الجمعة,62,9,يا أيها الذين آمنوا إذا نودي للصلاة من يوم الجمعة فاسعوا إلى ذكر الله وذروا البيع ۚ ذلكم خير لكم إن كنتم تعلمون
5186,الجمعة,62,10,فإذا قضيت الصلاة فانتشروا في الأرض وابتغوا من فضل الله واذكروا الله كثيرا لعلكم تفلحون
5187,الجمعة,62,11,وإذا رأوا تجارة أو لهوا انفضوا إليها وتركوك قائما ۚ قل ما عند الله خير من اللهو ومن التجارة ۚ والله خير الرازقين
5188,المنافقون,63,1, إذا جاءك المنافقون قالوا نشهد إنك لرسول الله ۗ والله يعلم إنك لرسوله والله يشهد إن المنافقين لكاذبون
5189,المنافقون,63,2,اتخذوا أيمانهم جنة فصدوا عن سبيل الله ۚ إنهم ساء ما كانوا يعملون
5190,المنافقون,63,3,ذلك بأنهم آمنوا ثم كفروا فطبع على قلوبهم فهم لا يفقهون
5191,المنافقون,63,4,۞ وإذا رأيتهم تعجبك أجسامهم ۖ وإن يقولوا تسمع لقولهم ۖ كأنهم خشب مسندة ۖ يحسبون كل صيحة عليهم ۚ هم العدو فاحذرهم ۚ قاتلهم الله ۖ أنى يؤفكون
5192,المنافقون,63,5,وإذا قيل لهم تعالوا يستغفر لكم رسول الله لووا رءوسهم ورأيتهم يصدون وهم مستكبرون
5193,المنافقون,63,6,سواء عليهم أستغفرت لهم أم لم تستغفر لهم لن يغفر الله لهم ۚ إن الله لا يهدي القوم الفاسقين
5194,المنافقون,63,7,هم الذين يقولون لا تنفقوا على من عند رسول الله حتى ينفضوا ۗ ولله خزائن السماوات والأرض ولكن المنافقين لا يفقهون
5195,المنافقون,63,8,يقولون لئن رجعنا إلى المدينة ليخرجن الأعز منها الأذل ۚ ولله العزة ولرسوله وللمؤمنين ولكن المنافقين لا يعلمون
5196,المنافقون,63,9,يا أيها الذين آمنوا لا تلهكم أموالكم ولا أولادكم عن ذكر الله ۚ ومن يفعل ذلك فأولئك هم الخاسرون
5197,المنافقون,63,10,وأنفقوا من ما رزقناكم من قبل أن يأتي أحدكم الموت فيقول رب لولا أخرتني إلى أجل قريب فأصدق وأكن من الصالحين
5198,المنافقون,63,11,ولن يؤخر الله نفسا إذا جاء أجلها ۚ والله خبير بما تعملون
5199,التغابن,64,1, يسبح لله ما في السماوات وما في الأرض ۖ له الملك وله الحمد ۖ وهو على كل شيء قدير
5200,التغابن,64,2,هو الذي خلقكم فمنكم كافر ومنكم مؤمن ۚ والله بما تعملون بصير
5201,التغابن,64,3,خلق السماوات والأرض بالحق وصوركم فأحسن صوركم ۖ وإليه المصير
5202,التغابن,64,4,يعلم ما في السماوات والأرض ويعلم ما تسرون وما تعلنون ۚ والله عليم بذات الصدور
5203,التغابن,64,5,ألم يأتكم نبأ الذين كفروا من قبل فذاقوا وبال أمرهم ولهم عذاب أليم
5204,التغابن,64,6,ذلك بأنه كانت تأتيهم رسلهم بالبينات فقالوا أبشر يهدوننا فكفروا وتولوا ۚ واستغنى الله ۚ والله غني حميد
5205,التغابن,64,7,زعم الذين كفروا أن لن يبعثوا ۚ قل بلى وربي لتبعثن ثم لتنبؤن بما عملتم ۚ وذلك على الله يسير
5206,التغابن,64,8,فآمنوا بالله ورسوله والنور الذي أنزلنا ۚ والله بما تعملون خبير
5207,التغابن,64,9,يوم يجمعكم ليوم الجمع ۖ ذلك يوم التغابن ۗ ومن يؤمن بالله ويعمل صالحا يكفر عنه سيئاته ويدخله جنات تجري من تحتها الأنهار خالدين فيها أبدا ۚ ذلك الفوز العظيم
5208,التغابن,64,10,والذين كفروا وكذبوا بآياتنا أولئك أصحاب النار خالدين فيها ۖ وبئس المصير
5209,التغابن,64,11,ما أصاب من مصيبة إلا بإذن الله ۗ ومن يؤمن بالله يهد قلبه ۚ والله بكل شيء عليم
5210,التغابن,64,12,وأطيعوا الله وأطيعوا الرسول ۚ فإن توليتم فإنما على رسولنا البلاغ المبين
5211,التغابن,64,13,الله لا إله إلا هو ۚ وعلى الله فليتوكل المؤمنون
5212,التغابن,64,14,يا أيها الذين آمنوا إن من أزواجكم وأولادكم عدوا لكم فاحذروهم ۚ وإن تعفوا وتصفحوا وتغفروا فإن الله غفور رحيم
5213,التغابن,64,15,إنما أموالكم وأولادكم فتنة ۚ والله عنده أجر عظيم
5214,التغابن,64,16,فاتقوا الله ما استطعتم واسمعوا وأطيعوا وأنفقوا خيرا لأنفسكم ۗ ومن يوق شح نفسه فأولئك هم المفلحون
5215,التغابن,64,17,إن تقرضوا الله قرضا حسنا يضاعفه لكم ويغفر لكم ۚ والله شكور حليم
5216,التغابن,64,18,عالم الغيب والشهادة العزيز الحكيم
5217,الطلاق,65,1, يا أيها النبي إذا طلقتم النساء فطلقوهن لعدتهن وأحصوا العدة ۖ واتقوا الله ربكم ۖ لا تخرجوهن من بيوتهن ولا يخرجن إلا أن يأتين بفاحشة مبينة ۚ وتلك حدود الله ۚ ومن يتعد حدود الله فقد ظلم نفسه ۚ لا تدري لعل الله يحدث بعد ذلك أمرا
5218,الطلاق,65,2,فإذا بلغن أجلهن فأمسكوهن بمعروف أو فارقوهن بمعروف وأشهدوا ذوي عدل منكم وأقيموا الشهادة لله ۚ ذلكم يوعظ به من كان يؤمن بالله واليوم الآخر ۚ ومن يتق الله يجعل له مخرجا
5219,الطلاق,65,3,ويرزقه من حيث لا يحتسب ۚ ومن يتوكل على الله فهو حسبه ۚ إن الله بالغ أمره ۚ قد جعل الله لكل شيء قدرا
5220,الطلاق,65,4,واللائي يئسن من المحيض من نسائكم إن ارتبتم فعدتهن ثلاثة أشهر واللائي لم يحضن ۚ وأولات الأحمال أجلهن أن يضعن حملهن ۚ ومن يتق الله يجعل له من أمره يسرا
5221,الطلاق,65,5,ذلك أمر الله أنزله إليكم ۚ ومن يتق الله يكفر عنه سيئاته ويعظم له أجرا
5222,الطلاق,65,6,أسكنوهن من حيث سكنتم من وجدكم ولا تضاروهن لتضيقوا عليهن ۚ وإن كن أولات حمل فأنفقوا عليهن حتى يضعن حملهن ۚ فإن أرضعن لكم فآتوهن أجورهن ۖ وأتمروا بينكم بمعروف ۖ وإن تعاسرتم فسترضع له أخرى
5223,الطلاق,65,7,لينفق ذو سعة من سعته ۖ ومن قدر عليه رزقه فلينفق مما آتاه الله ۚ لا يكلف الله نفسا إلا ما آتاها ۚ سيجعل الله بعد عسر يسرا
5224,الطلاق,65,8,وكأين من قرية عتت عن أمر ربها ورسله فحاسبناها حسابا شديدا وعذبناها عذابا نكرا
5225,الطلاق,65,9,فذاقت وبال أمرها وكان عاقبة أمرها خسرا
5226,الطلاق,65,10,أعد الله لهم عذابا شديدا ۖ فاتقوا الله يا أولي الألباب الذين آمنوا ۚ قد أنزل الله إليكم ذكرا
5227,الطلاق,65,11,رسولا يتلو عليكم آيات الله مبينات ليخرج الذين آمنوا وعملوا الصالحات من الظلمات إلى النور ۚ ومن يؤمن بالله ويعمل صالحا يدخله جنات تجري من تحتها الأنهار خالدين فيها أبدا ۖ قد أحسن الله له رزقا
5228,الطلاق,65,12,الله الذي خلق سبع سماوات ومن الأرض مثلهن يتنزل الأمر بينهن لتعلموا أن الله على كل شيء قدير وأن الله قد أحاط بكل شيء علما
5229,التحريم,66,1, يا أيها النبي لم تحرم ما أحل الله لك ۖ تبتغي مرضات أزواجك ۚ والله غفور رحيم
5230,التحريم,66,2,قد فرض الله لكم تحلة أيمانكم ۚ والله مولاكم ۖ وهو العليم الحكيم
5231,التحريم,66,3,وإذ أسر النبي إلى بعض أزواجه حديثا فلما نبأت به وأظهره الله عليه عرف بعضه وأعرض عن بعض ۖ فلما نبأها به قالت من أنبأك هذا ۖ قال نبأني العليم الخبير
5232,التحريم,66,4,إن تتوبا إلى الله فقد صغت قلوبكما ۖ وإن تظاهرا عليه فإن الله هو مولاه وجبريل وصالح المؤمنين ۖ والملائكة بعد ذلك ظهير
5233,التحريم,66,5,عسى ربه إن طلقكن أن يبدله أزواجا خيرا منكن مسلمات مؤمنات قانتات تائبات عابدات سائحات ثيبات وأبكارا
5234,التحريم,66,6,يا أيها الذين آمنوا قوا أنفسكم وأهليكم نارا وقودها الناس والحجارة عليها ملائكة غلاظ شداد لا يعصون الله ما أمرهم ويفعلون ما يؤمرون
5235,التحريم,66,7,يا أيها الذين كفروا لا تعتذروا اليوم ۖ إنما تجزون ما كنتم تعملون
5236,التحريم,66,8,يا أيها الذين آمنوا توبوا إلى الله توبة نصوحا عسى ربكم أن يكفر عنكم سيئاتكم ويدخلكم جنات تجري من تحتها الأنهار يوم لا يخزي الله النبي والذين آمنوا معه ۖ نورهم يسعى بين أيديهم وبأيمانهم يقولون ربنا أتمم لنا نورنا واغفر لنا ۖ إنك على كل شيء قدير
5237,التحريم,66,9,يا أيها النبي جاهد الكفار والمنافقين واغلظ عليهم ۚ ومأواهم جهنم ۖ وبئس المصير
5238,التحريم,66,10,ضرب الله مثلا للذين كفروا امرأت نوح وامرأت لوط ۖ كانتا تحت عبدين من عبادنا صالحين فخانتاهما فلم يغنيا عنهما من الله شيئا وقيل ادخلا النار مع الداخلين
5239,التحريم,66,11,وضرب الله مثلا للذين آمنوا امرأت فرعون إذ قالت رب ابن لي عندك بيتا في الجنة ونجني من فرعون وعمله ونجني من القوم الظالمين
5240,التحريم,66,12,ومريم ابنت عمران التي أحصنت فرجها فنفخنا فيه من روحنا وصدقت بكلمات ربها وكتبه وكانت من القانتين
5241,الملك,67,1, تبارك الذي بيده الملك وهو على كل شيء قدير
5242,الملك,67,2,الذي خلق الموت والحياة ليبلوكم أيكم أحسن عملا ۚ وهو العزيز الغفور
5243,الملك,67,3,الذي خلق سبع سماوات طباقا ۖ ما ترى في خلق الرحمن من تفاوت ۖ فارجع البصر هل ترى من فطور
5244,الملك,67,4,ثم ارجع البصر كرتين ينقلب إليك البصر خاسئا وهو حسير
5245,الملك,67,5,ولقد زينا السماء الدنيا بمصابيح وجعلناها رجوما للشياطين ۖ وأعتدنا لهم عذاب السعير
5246,الملك,67,6,وللذين كفروا بربهم عذاب جهنم ۖ وبئس المصير
5247,الملك,67,7,إذا ألقوا فيها سمعوا لها شهيقا وهي تفور
5248,الملك,67,8,تكاد تميز من الغيظ ۖ كلما ألقي فيها فوج سألهم خزنتها ألم يأتكم نذير
5249,الملك,67,9,قالوا بلى قد جاءنا نذير فكذبنا وقلنا ما نزل الله من شيء إن أنتم إلا في ضلال كبير
5250,الملك,67,10,وقالوا لو كنا نسمع أو نعقل ما كنا في أصحاب السعير
5251,الملك,67,11,فاعترفوا بذنبهم فسحقا لأصحاب السعير
5252,الملك,67,12,إن الذين يخشون ربهم بالغيب لهم مغفرة وأجر كبير
5253,الملك,67,13,وأسروا قولكم أو اجهروا به ۖ إنه عليم بذات الصدور
5254,الملك,67,14,ألا يعلم من خلق وهو اللطيف الخبير
5255,الملك,67,15,هو الذي جعل لكم الأرض ذلولا فامشوا في مناكبها وكلوا من رزقه ۖ وإليه النشور
5256,الملك,67,16,أأمنتم من في السماء أن يخسف بكم الأرض فإذا هي تمور
5257,الملك,67,17,أم أمنتم من في السماء أن يرسل عليكم حاصبا ۖ فستعلمون كيف نذير
5258,الملك,67,18,ولقد كذب الذين من قبلهم فكيف كان نكير
5259,الملك,67,19,أولم يروا إلى الطير فوقهم صافات ويقبضن ۚ ما يمسكهن إلا الرحمن ۚ إنه بكل شيء بصير
5260,الملك,67,20,أمن هذا الذي هو جند لكم ينصركم من دون الرحمن ۚ إن الكافرون إلا في غرور
5261,الملك,67,21,أمن هذا الذي يرزقكم إن أمسك رزقه ۚ بل لجوا في عتو ونفور
5262,الملك,67,22,أفمن يمشي مكبا على وجهه أهدى أمن يمشي سويا على صراط مستقيم
5263,الملك,67,23,قل هو الذي أنشأكم وجعل لكم السمع والأبصار والأفئدة ۖ قليلا ما تشكرون
5264,الملك,67,24,قل هو الذي ذرأكم في الأرض وإليه تحشرون
5265,الملك,67,25,ويقولون متى هذا الوعد إن كنتم صادقين
5266,الملك,67,26,قل إنما العلم عند الله وإنما أنا نذير مبين
5267,الملك,67,27,فلما رأوه زلفة سيئت وجوه الذين كفروا وقيل هذا الذي كنتم به تدعون
5268,الملك,67,28,قل أرأيتم إن أهلكني الله ومن معي أو رحمنا فمن يجير الكافرين من عذاب أليم
5269,الملك,67,29,قل هو الرحمن آمنا به وعليه توكلنا ۖ فستعلمون من هو في ضلال مبين
5270,الملك,67,30,قل أرأيتم إن أصبح ماؤكم غورا فمن يأتيكم بماء معين
5271,القلم,68,1, ن ۚ والقلم وما يسطرون
5272,القلم,68,2,ما أنت بنعمة ربك بمجنون
5273,القلم,68,3,وإن لك لأجرا غير ممنون
5274,القلم,68,4,وإنك لعلى خلق عظيم
5275,القلم,68,5,فستبصر ويبصرون
5276,القلم,68,6,بأييكم المفتون
5277,القلم,68,7,إن ربك هو أعلم بمن ضل عن سبيله وهو أعلم بالمهتدين
5278,القلم,68,8,فلا تطع المكذبين
5279,القلم,68,9,ودوا لو تدهن فيدهنون
5280,القلم,68,10,ولا تطع كل حلاف مهين
5281,القلم,68,11,هماز مشاء بنميم
5282,القلم,68,12,مناع للخير معتد أثيم
5283,القلم,68,13,عتل بعد ذلك زنيم
5284,القلم,68,14,أن كان ذا مال وبنين
5285,القلم,68,15,إذا تتلى عليه آياتنا قال أساطير الأولين
5286,القلم,68,16,سنسمه على الخرطوم
5287,القلم,68,17,إنا بلوناهم كما بلونا أصحاب الجنة إذ أقسموا ليصرمنها مصبحين
5288,القلم,68,18,ولا يستثنون
5289,القلم,68,19,فطاف عليها طائف من ربك وهم نائمون
5290,القلم,68,20,فأصبحت كالصريم
5291,القلم,68,21,فتنادوا مصبحين
5292,القلم,68,22,أن اغدوا على حرثكم إن كنتم صارمين
5293,القلم,68,23,فانطلقوا وهم يتخافتون
5294,القلم,68,24,أن لا يدخلنها اليوم عليكم مسكين
5295,القلم,68,25,وغدوا على حرد قادرين
5296,القلم,68,26,فلما رأوها قالوا إنا لضالون
5297,القلم,68,27,بل نحن محرومون
5298,القلم,68,28,قال أوسطهم ألم أقل لكم لولا تسبحون
5299,القلم,68,29,قالوا سبحان ربنا إنا كنا ظالمين
5300,القلم,68,30,فأقبل بعضهم على بعض يتلاومون
5301,القلم,68,31,قالوا يا ويلنا إنا كنا طاغين
5302,القلم,68,32,عسى ربنا أن يبدلنا خيرا منها إنا إلى ربنا راغبون
5303,القلم,68,33,كذلك العذاب ۖ ولعذاب الآخرة أكبر ۚ لو كانوا يعلمون
5304,القلم,68,34,إن للمتقين عند ربهم جنات النعيم
5305,القلم,68,35,أفنجعل المسلمين كالمجرمين
5306,القلم,68,36,ما لكم كيف تحكمون
5307,القلم,68,37,أم لكم كتاب فيه تدرسون
5308,القلم,68,38,إن لكم فيه لما تخيرون
5309,القلم,68,39,أم لكم أيمان علينا بالغة إلى يوم القيامة ۙ إن لكم لما تحكمون
5310,القلم,68,40,سلهم أيهم بذلك زعيم
5311,القلم,68,41,أم لهم شركاء فليأتوا بشركائهم إن كانوا صادقين
5312,القلم,68,42,يوم يكشف عن ساق ويدعون إلى السجود فلا يستطيعون
5313,القلم,68,43,خاشعة أبصارهم ترهقهم ذلة ۖ وقد كانوا يدعون إلى السجود وهم سالمون
5314,القلم,68,44,فذرني ومن يكذب بهذا الحديث ۖ سنستدرجهم من حيث لا يعلمون
5315,القلم,68,45,وأملي لهم ۚ إن كيدي متين
5316,القلم,68,46,أم تسألهم أجرا فهم من مغرم مثقلون
5317,القلم,68,47,أم عندهم الغيب فهم يكتبون
5318,القلم,68,48,فاصبر لحكم ربك ولا تكن كصاحب الحوت إذ نادى وهو مكظوم
